CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,CAMPUS_NO,
1,220111050,INTRODUCTION TO MASS SELF-COMMUNICATION,3,1,Bachelor,1,Lecture,1,1,Digital Media Department,[10:30-11:20 AFS 203 Sunday Tuesday Thursday],
1,220211050,INTRODUCTION TO PUBLIC RELATIONS,3,1,Bachelor,1,Lecture,1,2,Public Relations Department,[08:30-09:20 SH 211 Sunday Tuesday Thursday],
1,220212251,WRITING SKILLS FOR PUBLIC RELATIONS,3,1,Bachelor,1,Lecture,1,2,Public Relations Department,[09:00-09:50 SH 020 Sunday][10:00-10:50 SH 020 Sunday][11:00-11:50 SH 020 Sunday],
1,220212260,MEDIA IN ENGLISH LANGUAGE,3,1,Bachelor,1,Lecture,2,2,Public Relations Department,[10:00-11:15 SH 020 Monday Wednesday],
1,220212300,JOURNALISM EDITORIAL CODE OF ETHICS AND POLICIES,3,1,Bachelor,1,Lecture,1,2,Public Relations Department,[13:00-13:50 SH 020 Sunday][14:00-14:50 SH 020 Sunday][15:00-15:50 SH 020 Sunday],
1,220212350,MANAGEMENT OF MEDIA ORGANIZATIONS,3,1,Bachelor,1,Lecture,1,2,Public Relations Department,[08:30-09:45 SH 020 Monday Wednesday],
1,220312051,APPLIED STATISTICS AND DATA ANALYSIS,3,1,Bachelor,1,Lecture,1,3,Communication and Social Media Department,[12:00-12:50 LAW 201 Monday],
1,220312051,APPLIED STATISTICS AND DATA ANALYSIS,3,1,Bachelor,2,Lab,1,3,Communication and Social Media Department,[12:00-12:50 LAW 101 Wednesday][13:00-14:00 LAW 101 Monday Wednesday],
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[08:30-11:20 EIT 1500013 Tuesday],
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,[08:30-11:20 EIT 1500013 Thursday],
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,5,1,Electrical Engineering Department,[08:30-11:20 EIT 1500013 Monday],
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,7,1,Electrical Engineering Department,[13:00-15:50 EIT 1500013 Monday],
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,8,1,Electrical Engineering Department,[13:00-15:50 EIT 1500013 Wednesday],
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,9,1,Electrical Engineering Department,[13:30-16:20 EIT 1500013 Tuesday],
1,230111050,ENGINEERING WORKSHOP I,1,1,Bachelor,2,Lab,10,1,Electrical Engineering Department,[13:30-16:20 EIT 1500013 Thursday],
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[08:30-11:20 EIT 1500014 Tuesday],
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,[08:30-11:20 EIT 1500014 Thursday],
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,5,1,Electrical Engineering Department,[13:30-16:20 EIT 1500014 Tuesday],
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,6,1,Electrical Engineering Department,[13:30-16:20 EIT 1500014 Thursday],
1,230112050,ENGINEERING WORKSHOP II,1,1,Bachelor,2,Lab,8,1,Electrical Engineering Department,[13:00-15:50 EIT 1500014 Wednesday],
1,230112100,FUNDAMENTALS OF ELECTRICITY & ELECTRONICS,2,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[08:30-09:20 A&S B113 Wednesday][09:30-10:20 A&S B113 Wednesday],
1,230112100,FUNDAMENTALS OF ELECTRICITY & ELECTRONICS,2,1,Bachelor,1,Lecture,3,1,Electrical Engineering Department,[10:30-11:20 ENG 202 Monday][11:30-12:20 ENG 202 Monday],
1,230112120,ELECTRICAL CIRCUITS I,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[08:30-09:45 ENG 308 Monday Wednesday],
1,230112120,ELECTRICAL CIRCUITS I,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[10:00-11:15 EIT 101 Monday Wednesday],
1,230112120,ELECTRICAL CIRCUITS I,3,1,Bachelor,1,Lecture,3,1,Electrical Engineering Department,[08:30-09:20 ENG 311 Sunday Tuesday Thursday],
1,230112120,ELECTRICAL CIRCUITS I,3,1,Bachelor,1,Lecture,4,1,Electrical Engineering Department,[13:00-14:15 ENG 308 Monday Wednesday],
1,230112210,ELECTRICAL CIRCUITS II,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[08:30-09:45 EIT 105 Monday Wednesday],
1,230112210,ELECTRICAL CIRCUITS II,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[11:30-12:45 EIT 105 Monday Wednesday],
1,230112240,SIGNALS AND SYSTEMS,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[13:30-14:20 EIT 105 Sunday Tuesday Thursday],
1,230112240,SIGNALS AND SYSTEMS,3,1,Bachelor,1,Lecture,4,1,Electrical Engineering Department,[13:00-14:15 ENG 311 Monday Wednesday],
1,230112250,ELECTROMAGNETIC THEORY I,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[11:30-12:45 ENG 310 Monday Wednesday],
1,230112270,INTRODUCTION TO MATLAB LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[13:00-15:50 ENG 203 Monday],
1,230113110,ELECTRONICS I,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[11:30-12:45 EIT 210 Monday Wednesday],
1,230113110,ELECTRONICS I,3,1,Bachelor,1,Lecture,4,1,Electrical Engineering Department,[13:30-14:20 EIT 210 Sunday Tuesday Thursday],
1,230113110,ELECTRONICS I,3,1,Bachelor,1,Lecture,5,1,Electrical Engineering Department,[11:30-12:20 ENG 212 Sunday Tuesday Thursday],
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[13:30-16:20 EIT 202 Tuesday],
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[13:30-16:20 EIT 202 Thursday],
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,[13:00-15:50 EIT 202 Monday],
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,4,1,Electrical Engineering Department,[08:30-11:20 EIT 202 Sunday],
1,230113120,ELECTRICAL CIRCUITS LAB,1,1,Bachelor,2,Lab,5,1,Electrical Engineering Department,[08:30-11:20 EIT 202 Tuesday],
1,230113130,ELECTRICAL INSTALLATIONS AND SAFETY,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[09:30-10:20 ENG 212 Sunday Tuesday Thursday],
1,230113140,PROBABILITY AND RANDOM VARIABLES,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[10:00-11:15 EIT 105 Monday Wednesday],
1,230113140,PROBABILITY AND RANDOM VARIABLES,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[13:30-14:20 ENG 311 Sunday Tuesday Thursday],
1,230113220,ELECTRONICS LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[08:30-11:20 EIT 201 Monday],
1,230113220,ELECTRONICS LAB,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,[08:30-11:20 EIT 201 Tuesday],
1,230113250,ELECTRONICS II,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[11:30-12:20 EIT 105 Sunday Tuesday Thursday],
1,230113440,MATERIAL SCIENCE AND ENGINEERING,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[08:30-09:20 ENG 308 Sunday Tuesday Thursday],
1,230114110,POWER SYSTEMS I,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[09:30-10:20 ENG 308 Sunday Tuesday Thursday],
1,230114110,POWER SYSTEMS I,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[10:00-11:15 ENG 308 Monday Wednesday],
1,230114120,RENEWABLE ENERGY SYSTEMS I,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[10:30-11:20 ENG 308 Sunday Tuesday Thursday],
1,230114130,POWER ELECTRONICS,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[09:30-10:20 ENG 311 Sunday Tuesday Thursday],
1,230114130,POWER ELECTRONICS,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[10:00-11:15 ENG 311 Monday Wednesday],
1,230114140,ELECTRICAL MACHINES II,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[11:30-12:20 ENG 311 Sunday Tuesday Thursday],
1,230114140,ELECTRICAL MACHINES II,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[11:30-12:45 ENG 311 Monday Wednesday],
1,230114150,CONTROL SYSTEMS LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[13:30-16:20 ENG 203 Sunday],
1,230114150,CONTROL SYSTEMS LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[13:30-16:20 ENG 203 Tuesday],
1,230114150,CONTROL SYSTEMS LAB,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,[13:00-15:50 ENG 203 Wednesday],
1,230114170,PRINCIPLES OF TELECOMUNIACTION,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[13:00-14:15 EIT 105 Monday Wednesday],
1,230114230,ELECTRICAL MACHINES LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[08:30-11:20 ENG 201 Wednesday],
1,230114260,PRINCIPLES OF TELECOMUNIACTION LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[14:30-17:20 EIT 110 Sunday],
1,230114310,INTERNSHIP,6,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[09:00-15:00  9999 Sunday Tuesday Thursday],
1,230114310,INTERNSHIP,6,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[09:00-15:00  9999 Saturday Monday Wednesday],
1,230115110,COMPUTER APPLICATIONS FOR ELECTRICAL POWER AND RENEWABLE ENERGY LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[08:30-11:20 ENG 203 Monday],
1,230115110,COMPUTER APPLICATIONS FOR ELECTRICAL POWER AND RENEWABLE ENERGY LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[08:30-11:20 ENG 203 Wednesday],
1,230115120,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230115120,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230115120,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,3,1,Electrical Engineering Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230115120,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,4,1,Electrical Engineering Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230115120,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,5,1,Electrical Engineering Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230115120,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,6,1,Electrical Engineering Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230115120,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,7,1,Electrical Engineering Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230115130,HIGH VOLTAGE ENGINEERING,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[14:30-15:45 ENG 308 Monday Wednesday],
1,230115150,SMART GRIDS AND DISTRIBUTED GENERATION,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[10:30-11:20 ENG 311 Sunday Tuesday Thursday],
1,230115160,RENEWABLE ENERGIES LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[13:30-16:20 ENG 202 Sunday],
1,230115160,RENEWABLE ENERGIES LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[13:30-16:20 ENG 202 Tuesday],
1,230115160,RENEWABLE ENERGIES LAB,1,1,Bachelor,2,Lab,3,1,Electrical Engineering Department,[13:30-16:20 ENG 202 Thursday],
1,230115210,POWER SYSTEMS LAB,1,1,Bachelor,2,Lab,1,1,Electrical Engineering Department,[13:30-16:20 ENG 205 Thursday],
1,230115210,POWER SYSTEMS LAB,1,1,Bachelor,2,Lab,2,1,Electrical Engineering Department,[13:00-15:50 ENG 205 Monday],
1,230115220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230115220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,2,1,Electrical Engineering Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230115220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,3,1,Electrical Engineering Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230115220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,4,1,Electrical Engineering Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230115460,HYBRID ELECTRIC POWER SYSTEMS,3,1,Bachelor,1,Lecture,1,1,Electrical Engineering Department,[11:30-12:45 ENG 308 Monday Wednesday],
1,230211210,DIGITAL LOGIC DESIGN,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:30-11:20 AFS 123 Sunday Tuesday Thursday],
1,230211210,DIGITAL LOGIC DESIGN,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:20 AFS 123 Sunday Tuesday Thursday],
1,230211210,DIGITAL LOGIC DESIGN,3,1,Bachelor,1,Lecture,4,2,CSE Department,[08:30-09:45 EIT 208 Monday Wednesday],
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[08:30-11:20 EIT 215 Wednesday],
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[13:30-16:20 EIT 215 Sunday],
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[13:30-16:20 EIT 215 Tuesday],
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,4,2,CSE Department,[08:30-11:20 EIT 215 Monday],
1,230212110,DIGITAL LOGIC DESIGN LAB,1,1,Bachelor,2,Lab,5,2,CSE Department,[13:30-16:20 EIT 215 Thursday],
1,230212300,TECHNICAL WRITING,1,1,Bachelor,1,Lecture,1,2,CSE Department,[13:30-14:20 EIT 208 Sunday],
1,230212300,TECHNICAL WRITING,1,1,Bachelor,1,Lecture,2,2,CSE Department,[13:30-14:20 EIT 208 Tuesday],
1,230213120,COMPUTER ORGANIZATION,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:20 EIT 008 Sunday Tuesday Thursday],
1,230213121,COMPUTER ORGANIZATION,3,1,Bachelor,1,Lecture,1,2,CSE Department,[14:30-15:45 EIT 008 Monday Wednesday],
1,230213150,ALGORITHMS ANALYSIS AND DESIGN,3,1,Bachelor,1,Lecture,1,2,CSE Department,[13:00-14:15 EIT 208 Monday Wednesday],
1,230213150,ALGORITHMS ANALYSIS AND DESIGN,3,1,Bachelor,1,Lecture,2,2,CSE Department,[14:30-15:45 EIT 210 Monday Wednesday],
1,230213210,DATA & COMPUTER NETWORKS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[08:30-09:45 EIT 101 Monday Wednesday],
1,230213210,DATA & COMPUTER NETWORKS,3,1,Bachelor,1,Lecture,2,2,CSE Department,[10:00-11:15 EIT 210 Monday Wednesday],
1,230213220,ADVANCED DIGITAL SYSTEMS DESIGN,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:30-11:20 EIT 210 Sunday Tuesday Thursday],
1,230213220,ADVANCED DIGITAL SYSTEMS DESIGN,3,1,Bachelor,1,Lecture,2,2,CSE Department,[09:30-10:20 EIT 008 Sunday Tuesday Thursday],
1,230213230,INTRODUCTION TO DATABASE SYSTEMS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[08:30-09:20 EIT 008 Sunday Tuesday Thursday],
1,230213240,MICROPROCESSOR SYSTEMS & APPLICATIONS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:00-11:15 EIT 208 Monday Wednesday],
1,230213240,MICROPROCESSOR SYSTEMS & APPLICATIONS,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:45 EIT 101 Monday Wednesday],
1,230214130,OPERATING SYSTEMS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[09:30-10:20 EIT 208 Sunday Tuesday Thursday],
1,230214130,OPERATING SYSTEMS,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:45 EIT 208 Monday Wednesday],
1,230214160,MICROPROCESSOR LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[08:30-11:20 EIT 205 Sunday],
1,230214160,MICROPROCESSOR LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[08:30-11:20 EIT 205 Tuesday],
1,230214220,COMPUTER NETWORK LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[13:00-15:50 EIT 214 Wednesday],
1,230214220,COMPUTER NETWORK LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[13:00-15:50 EIT 214 Monday],
1,230214220,COMPUTER NETWORK LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[14:30-17:20 EIT 214 Thursday],
1,230214230,SOFTWARE ENGINEERING,3,1,Bachelor,1,Lecture,1,2,CSE Department,[11:30-12:45 EIT 008 Monday Wednesday],
1,230214230,SOFTWARE ENGINEERING,3,1,Bachelor,1,Lecture,2,2,CSE Department,[13:00-14:15 EIT 210 Monday Wednesday],
1,230214500,SELECTED TOPICS IN COMPUTER SYSTEMS ENGINEERING,3,1,Bachelor,1,Lecture,1,2,CSE Department,[08:30-09:45 EIT 112 Monday Wednesday],
1,230214500,SELECTED TOPICS IN COMPUTER SYSTEMS ENGINEERING,3,1,Bachelor,1,Lecture,2,2,CSE Department,[08:30-09:20 EIT 217 Sunday Tuesday Thursday],
1,230214520,ARTIFICIAL INTELLIGENCE,3,1,Bachelor,1,Lecture,2,2,CSE Department,[08:30-09:45 EIT 008 Monday Wednesday],
1,230214520,ARTIFICIAL INTELLIGENCE,3,1,Bachelor,1,Lecture,3,2,CSE Department,[10:00-11:15 EIT 008 Monday Wednesday],
1,230214990,INTERNSHIP,6,1,Bachelor,1,Lecture,1,2,CSE Department,[09:00-15:00  9999 Sunday Tuesday Thursday],
1,230214990,INTERNSHIP,6,1,Bachelor,1,Lecture,2,2,CSE Department,[09:00-15:00  9999 Saturday Monday Wednesday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,1,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,2,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,3,2,CSE Department,[22:00-22:50  99999 Thursday][23:00-23:50  99999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,4,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,5,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,6,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,7,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,8,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,9,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,10,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215110,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,11,2,CSE Department,[22:00-22:50  9999 Thursday][23:00-23:50  9999 Thursday],
1,230215120,EMBEDDED SYSTEMS,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:30-11:20 EIT 208 Sunday Tuesday Thursday],
1,230215120,EMBEDDED SYSTEMS,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:20 EIT 208 Sunday Tuesday Thursday],
1,230215130,ASSEMBLY PROGRAMMING LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[14:30-17:20 EIT 107 Tuesday],
1,230215130,ASSEMBLY PROGRAMMING LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[13:00-15:50 EIT 217 Wednesday],
1,230215130,ASSEMBLY PROGRAMMING LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[14:30-17:20 AFS 206 Sunday],
1,230215140,EMBEDDED SYSTEMS LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[13:30-16:20 EIT 205 Sunday],
1,230215140,EMBEDDED SYSTEMS LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[13:30-16:20 EIT 205 Tuesday],
1,230215140,EMBEDDED SYSTEMS LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[13:00-15:50 EIT 205 Wednesday],
1,230215150,LINUX LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[08:30-11:20 EIT 214 Tuesday],
1,230215150,LINUX LAB,1,1,Bachelor,2,Lab,2,2,CSE Department,[08:30-11:20 EIT 214 Sunday],
1,230215150,LINUX LAB,1,1,Bachelor,2,Lab,3,2,CSE Department,[08:30-11:20 EIT 112 Thursday],
1,230215170,ENGINEERING PROJECT MANAGEMENT,3,1,Bachelor,1,Lecture,1,2,CSE Department,[10:00-11:15 DAR B110 Monday Wednesday],
1,230215200,COMPUTER ARCHITECTURE,3,1,Bachelor,1,Lecture,1,2,CSE Department,[13:00-14:15 EIT 008 Monday Wednesday],
1,230215210,DATABASE LAB,1,1,Bachelor,2,Lab,1,2,CSE Department,[08:30-11:20 EIT 010 Wednesday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,1,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,2,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,3,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,4,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,5,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,6,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,7,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,8,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,9,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,10,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,11,2,CSE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230215600,SELECTED PROGRAMMING LANGUAGE,3,1,Bachelor,1,Lecture,1,2,CSE Department,[14:30-15:45 EIT 010 Monday Wednesday],
1,230215610,DATABASE PROGRAMMING,3,1,Bachelor,1,Lecture,2,2,CSE Department,[11:30-12:20 EIT 010 Sunday Tuesday Thursday],
1,230215640,WEB PROGRAMMING,3,1,Bachelor,1,Lecture,1,2,CSE Department,[11:30-12:45 EIT 112 Monday Wednesday],
1,230215640,WEB PROGRAMMING,3,1,Bachelor,1,Lecture,2,2,CSE Department,[10:00-11:15 EIT 112 Monday Wednesday],
1,230215670,COMPUTER VISION & IMAGE PROCESSING,3,1,Bachelor,1,Lecture,1,2,CSE Department,[14:30-15:20 EIT 008 Sunday Tuesday Thursday],
1,230215690,VERIFICATION AND VALIDATION OF SOFTWARE,3,1,Bachelor,1,Lecture,1,2,CSE Department,[08:30-09:20 EIT 208 Sunday Tuesday Thursday],
1,230313230,ANALOG COMMUNICATIONS LAB,1,1,Bachelor,2,Lab,1,3,TCE Department,[08:30-11:20 EIT 110 Monday],
1,230314130,DIGITAL COMMUNICATIONS LAB,1,1,Bachelor,2,Lab,2,3,TCE Department,[14:30-17:20 EIT 110 Sunday],
1,230314140,MODELING AND SIMULATION OF COMMUNICATIONS SYSTEMS,3,1,Bachelor,1,Lecture,1,3,TCE Department,[11:30-12:45 EIT 104 Monday Wednesday],
1,230314230,DIGITAL COMMUNICATIONS II,3,1,Bachelor,1,Lecture,2,3,TCE Department,[22:00-22:50  9999 Sunday Tuesday Thursday],
1,230314240,MICROWAVE SYSTEMS,3,1,Bachelor,1,Lecture,1,3,TCE Department,[08:00-10:30  9999 Saturday],
1,230315110,MOBILE COMMUNICATIONS,3,1,Bachelor,1,Lecture,1,3,TCE Department,[11:30-12:20 EIT 110 Sunday Tuesday Thursday],
1,230315120,SENIOR PROJECT I,2,1,Bachelor,1,Lecture,3,3,TCE Department,[08:00-09:40  9999 Friday],
1,230315220,SENIOR PROJECT II,3,1,Bachelor,1,Lecture,1,3,TCE Department,[19:00-20:15  9999 Thursday][20:30-21:45  9999 Thursday],
1,230315230,ANTENNAS AND MICROWAVE LAB,1,1,Bachelor,2,Lab,1,3,TCE Department,[13:30-16:20 EIT 110 Monday],
1,230315470,SATELLITE COMMUNICATIONS,3,1,Bachelor,1,Lecture,1,3,TCE Department,[10:30-11:20 ENG 212 Sunday Tuesday Thursday],
1,230413180,INTRODUCTION TO BIOMATERIALS,3,1,Bachelor,1,Lecture,1,4,Biomedical Engineering Department,[11:30-12:20 EIT 210 Sunday Tuesday Thursday],
1,230611110,ENGINEERING DRAWING,2,1,Bachelor,2,Lab,1,6,Architecture Department,[14:30-16:20 ENG 303 Monday][14:30-16:20 ENG 101 Wednesday],
1,230611110,ENGINEERING DRAWING,2,1,Bachelor,2,Lab,2,6,Architecture Department,[10:30-12:20 ENG 302 Monday Wednesday],
1,230611110,ENGINEERING DRAWING,2,1,Bachelor,2,Lab,3,6,Architecture Department,[10:30-12:20 ENG 102 Monday Wednesday],
